region,species,year,spawners,smoothedSpawners,runsize,smoothedRunsize,spawners_short_trend,spawners_short_trend_lwr,spawners_short_trend_upr,spawners_long_trend,spawners_long_trend_lwr,spawners_long_trend_upr,runsize_short_trend,runsize_short_trend_lwr,runsize_short_trend_upr,runsize_long_trend,runsize_long_trend_lwr,runsize_long_trend_upr,datasetversion
Fraser,Chinook,1994,281034,263161.3868,NA,NA,NA,NA,NA,260114.7413,243983.9566,277311.9987,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1995,188265,236266.2886,NA,NA,NA,NA,NA,260111.8704,244624.295,276579.9903,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1996,274957,248805.4025,NA,NA,NA,NA,NA,260108.9995,245218.767,275903.4004,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1997,278594,248454.4847,NA,NA,NA,NA,NA,260106.1287,245760.8853,275288.7145,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1998,405069,277369.5719,NA,NA,NA,NA,NA,260103.2579,246243.7414,274742.8397,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,1999,292573,279610.7679,NA,NA,NA,NA,NA,260100.3871,246660.221,274272.8887,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2000,236028,292544.9993,NA,NA,NA,NA,NA,260097.5163,247003.3236,273885.8612,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2001,315970,300793.8083,NA,NA,NA,NA,NA,260094.6456,247266.5774,273588.2276,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2002,369465,318265.2338,NA,NA,NA,NA,NA,260091.7749,247444.5195,273385.4503,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2003,539720,337067.6713,NA,NA,NA,NA,NA,260088.9043,247533.1733,273281.5049,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2004,324804,344187.0493,NA,NA,NA,NA,NA,260086.0336,247530.4413,273278.4887,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2005,266211,352571.3502,NA,NA,NA,NA,NA,260083.163,247436.3264,273376.3983,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2006,363518,362596.0198,NA,NA,NA,NA,NA,260080.2925,247252.9322,273573.1299,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2007,197247,319823.5615,NA,NA,NA,NA,NA,260077.422,246984.2408,273864.7016,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2008,203270,263082.1685,NA,NA,NA,NA,NA,260074.5515,246635.7204,274245.6454,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2009,241531,247948.6317,NA,NA,249650.5781,216145.0213,288349.9733,260071.681,246213.8471,274709.4855,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2010,394315,268216.305,NA,NA,248693.9314,218479.2935,283087.1088,260068.8106,245725.6253,275249.2181,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2011,314317,260527.4962,NA,NA,247740.9505,220658.2898,278147.6219,260065.9402,245178.1726,275857.7263,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2012,139631,243135.2097,NA,NA,246791.6214,222603.9009,273607.5341,260063.0698,244578.4001,276528.1,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2013,234665,250220.4852,NA,NA,245845.9301,224203.8072,269577.141,260060.1994,243932.7971,277253.8508,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2014,286437,258901.227,NA,NA,244903.8626,225305.5681,266206.9225,260057.3291,243247.3063,278029.0374,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2015,404520,260227.6553,NA,NA,243965.405,225728.6787,263675.4851,260054.4589,242527.2704,278848.3186,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2016,181018,233036.6503,NA,NA,243030.5436,225314.1035,262140.0268,260051.5886,241777.4283,279706.957,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2017,153658,237541.1715,NA,NA,242099.2645,224002.0345,261658.5782,260048.7184,241001.9433,280600.7911,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2018,131284,211490.855,NA,NA,241171.554,221871.9354,262149.9576,260045.8482,240204.4493,281526.1889,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2019,265597,208319.7295,NA,NA,240247.3985,219098.1213,263438.1899,260042.9781,239388.1046,282479.9943,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2020,268209,191883.2536,NA,NA,239326.7842,215870.6825,265331.5817,260040.108,238555.6474,283459.4715,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2021,291092,211007.9283,NA,NA,238409.6977,212347.1153,267671.0907,260037.2379,237709.4489,284462.2517,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2022,311086,242976.2521,NA,NA,237496.1254,208641.9455,270340.7,260034.3678,236851.5623,285486.2843,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chinook,2023,907276,357659.1562,NA,NA,236586.0539,204833.8844,273260.2618,260031.4978,235983.7668,286529.793,NA,NA,NA,NA,NA,NA,20240719
Fraser,Chum,1998,3471851,3471851.01,3680242,3680242.01,NA,NA,NA,2688093.992,2262099.465,3194311.047,NA,NA,NA,2906468.639,2405939.564,3511127.244,20240719
Fraser,Chum,1999,2894103,3169841.393,3171971,3416668.109,NA,NA,NA,2523184.803,2145606.249,2967208.71,NA,NA,NA,2742379.504,2296216.521,3275233.532,20240719
Fraser,Chum,2000,667730,1886073.675,734459,2046716.624,NA,NA,NA,2368392.463,2034537.022,2757031.598,NA,NA,NA,2587554.273,2190818.975,3056134.346,20240719
Fraser,Chum,2001,3014752,2120712.95,3250189,2297578.942,NA,NA,NA,2223096.323,1928555.271,2562621.531,NA,NA,NA,2441469.936,2089473.416,2852764.436,20240719
Fraser,Chum,2002,2260681,1905028.336,2455199,2076457.385,NA,NA,NA,2086713.811,1827327.666,2382919.389,NA,NA,NA,2303633.015,1991900.666,2664151.46,20240719
Fraser,Chum,2003,1470262,1608316.908,1626881,1757234.283,NA,NA,NA,1958698.093,1730522.116,2216959.946,NA,NA,NA,2173577.888,1897813.609,2489412.454,20240719
Fraser,Chum,2004,2664646,2273166.695,2923464,2482059.652,NA,NA,NA,1838535.883,1637806.971,2063866.043,NA,NA,NA,2050865.222,1806916.251,2327749.365,20240719
Fraser,Chum,2005,1373327,1867505.444,1556112,2064644.455,NA,NA,NA,1725745.384,1548852.752,1922840.713,NA,NA,NA,1935080.487,1718905.85,2178441.879,20240719
Fraser,Chum,2006,2078453,1828677.442,2488803,2071673.114,NA,NA,NA,1619874.357,1463338.531,1793155.088,NA,NA,NA,1825832.557,1633480.83,2040834.802,20240719
Fraser,Chum,2007,1054935,1683041.598,1218267,1927160.579,NA,NA,NA,1520498.306,1380965.512,1674129.497,NA,NA,NA,1722752.386,1550357.893,1914316.556,20240719
Fraser,Chum,2008,958115,1303284.951,1134714,1521125.58,NA,NA,NA,1427218.776,1301479.432,1565106.128,NA,NA,NA,1625491.763,1469300.654,1798286.46,20240719
Fraser,Chum,2009,643880,1078442.825,788168,1283244.93,NA,NA,NA,1339661.759,1224699.501,1465415.498,NA,NA,NA,1533722.138,1390157.349,1692113.198,20240719
Fraser,Chum,2010,645328,805020.9855,690265,931249.1535,NA,NA,NA,1257476.19,1150544.714,1374345.864,NA,NA,NA,1447133.508,1312896.401,1595095.689,20240719
Fraser,Chum,2011,1115873,816402.7685,1236104,934639.2687,1177331.372,903153.8274,1534743.161,1180332.541,1079043.023,1291130.084,1417291.544,1031772.84,1946858.109,1365433.371,1237621.332,1506444.857,20240719
Fraser,Chum,2012,1523901,916830.9108,1776967,1045543.872,1110969.614,881333.6011,1400438.473,1107921.501,1010312.554,1214960.705,1335249.24,1011907.418,1761910.726,1288345.74,1164550.496,1425300.794,20240719
Fraser,Chum,2013,979906,1018319.633,1288663,1182285.602,1048348.419,857711.7339,1281356.386,1039952.733,944518.5523,1145029.587,1257956.093,989207.3464,1599718.742,1215610.21,1093965.041,1350781.906,20240719
Fraser,Chum,2014,1141803,1174456.089,1396243,1409966.158,989256.9463,831258.1188,1177286.914,976153.7134,881823.5409,1080574.546,1185137.19,962211.7488,1459710.049,1146981.075,1026146.451,1282044.669,20240719
Fraser,Chum,2015,985248,1138464.472,1299735,1427771.272,933496.2385,800526.9788,1088551.979,916268.6358,822349.1203,1020914.587,1116533.531,928871.264,1342109.693,1082226.503,961327.1802,1218330.48,20240719
Fraser,Chum,2016,1988604,1216794.871,2431447,1544205.163,880878.5529,763957.8644,1015693.484,860057.3879,766157.4617,965465.6482,1051901.111,886981.0639,1247485.422,1021127.75,899665.325,1158988.629,20240719
Fraser,Chum,2017,665119,1104450.117,937432,1426116.827,831226.7292,720896.4218,958442.6477,807294.5876,713249.859,913739.4742,991010.0468,835636.674,1175272.632,963478.4201,841240.8259,1103477.907,20240719
Fraser,Chum,2018,706948,979704.6708,813119,1245814.496,784373.5927,672645.691,914659.7401,757768.6795,663575.2664,865332.6921,933643.7642,776720.8409,1122270.232,909083.7715,786064.6891,1051355.334,20240719
Fraser,Chum,2019,316507,737572.3376,339931,890917.2582,740161.392,621946.7739,880845.2895,711281.0869,617042.4894,819912.3939,879598.2254,714144.9564,1083383.746,857760.0559,734093.3456,1002259.887,20240719
Fraser,Chum,2020,553359,535697.0922,646648,639791.0433,698441.2673,571433.3704,853678.1874,667645.4151,573532.1895,777202.062,828681.2035,651642.4054,1053818.062,809333.8993,685243.2361,955896.1345,20240719
Fraser,Chum,2021,536961,507785.3146,566236,564030.4913,659072.7498,522843.2468,830797.5521,626686.7044,532907.0259,736969.502,780711.5989,591655.7258,1030177.811,763641.7155,639403.3795,912019.9991,20240719
Fraser,Chum,2022,1141649,572422.1345,1230112,625532.9893,621923.2882,477089.468,810725.4557,588240.7287,495019.535,699017.171,735518.7956,535449.6891,1010343.1,720529.1538,596445.3134,870427.2626,20240719
Fraser,Coho,1984,85158,85158.01,266537,266537.01,NA,NA,NA,51427.86593,40369.32925,65515.71312,NA,NA,NA,177455.2895,126907.9999,248135.4982,20240719
Fraser,Coho,1985,56449,69333.14761,176682,217007.5913,NA,NA,NA,50598.60511,40092.12516,63858.39684,NA,NA,NA,168325.4226,121950.0965,232336.4122,20240719
Fraser,Coho,1986,67502,68717.31463,196882,210080.284,NA,NA,NA,49782.7159,39811.03706,62252.05332,NA,NA,NA,159665.2766,117162.2973,217587.0663,20240719
Fraser,Coho,1987,79106,71179.02006,170933,199524.1443,NA,NA,NA,48979.98269,39525.43253,60696.0772,NA,NA,NA,151450.685,112536.8914,203820.3622,20240719
Fraser,Coho,1988,94973,73146.85856,329729,210424.0457,NA,NA,NA,48190.19334,39234.58643,59189.98887,NA,NA,NA,143658.7245,108066.283,190973.8037,20240719
Fraser,Coho,1989,69741,77117.62657,196551,216105.641,NA,NA,NA,47413.13914,38937.66733,57733.44724,NA,NA,NA,136267.6512,103742.9699,178989.2152,20240719
Fraser,Coho,1990,47731,70717.13129,181179,211661.3517,NA,NA,NA,46648.61473,38633.723,56326.26336,NA,NA,NA,129256.84,99559.52665,167812.4762,20240719
Fraser,Coho,1991,32690,56699.0821,101353,185735.2108,NA,NA,NA,45896.41808,38321.66558,54968.41435,NA,NA,NA,122606.7269,95508.59172,157393.2691,20240719
Fraser,Coho,1992,52483,48885.56751,283155,178797.3245,NA,NA,NA,45156.3504,38000.25794,53660.05632,NA,NA,NA,116298.7543,91582.86497,147684.8344,20240719
Fraser,Coho,1993,35940,41419.33782,288698,196835.3711,NA,NA,NA,44428.21612,37668.10303,52401.53414,NA,NA,NA,110315.3195,87775.11921,138643.7276,20240719
Fraser,Coho,1994,37543,39006.3459,66252,153065.0147,NA,NA,NA,43711.82281,37323.63966,51193.38496,NA,NA,NA,104639.7254,84078.23369,130229.569,20240719
Fraser,Coho,1995,29018,37861.55187,66191,137599.3958,NA,NA,NA,43006.98115,36965.14913,50036.33074,NA,NA,NA,99256.134,80485.25857,122404.7771,20240719
Fraser,Coho,1996,12514,26457.13733,75828,98984.65618,NA,NA,NA,42313.50489,36590.77902,48931.25383,NA,NA,NA,94149.52207,76989.52052,115134.2734,20240719
Fraser,Coho,1997,21916,23379.68609,36826,59155.56382,NA,NA,NA,41631.21074,36198.59102,47879.1483,NA,NA,NA,89305.63934,73584.77891,108385.1489,20240719
Fraser,Coho,1998,28197,21764.92465,30335,48661.09405,NA,NA,NA,40959.91841,35786.6403,46881.04002,NA,NA,NA,84710.96871,70265.43757,102126.2867,20240719
Fraser,Coho,1999,24616,20887.89503,27058,38909.53854,NA,NA,NA,40299.45049,35353.09081,45937.87057,NA,NA,NA,80352.68851,67026.80675,96327.94497,20240719
Fraser,Coho,2000,23513,24455.27828,24423,29312.20318,NA,NA,NA,39649.63244,34896.36537,45050.34654,NA,NA,NA,76218.63673,63865.39304,90961.32207,20240719
Fraser,Coho,2001,62979,31840.59641,67792,34143.21583,NA,NA,NA,39010.29254,34415.31919,44218.76536,NA,NA,NA,72297.27707,60779.17354,85998.14652,20240719
Fraser,Coho,2002,57570,38060.93962,62454,40898.60263,NA,NA,NA,38381.26183,33909.4133,43442.84127,NA,NA,NA,68577.66678,57767.79124,81410.3548,20240719
Fraser,Coho,2003,22500,37215.23524,25862,40438.96908,NA,NA,NA,37762.37407,33378.8548,42721.56441,NA,NA,NA,65049.42608,54832.60309,77169.92437,20240719
Fraser,Coho,2004,42025,43029.93279,48390,47977.67592,NA,NA,NA,37153.46571,32824.66923,42053.12792,NA,NA,NA,61702.70924,51976.53104,73248.9116,20240719
Fraser,Coho,2005,14503,29808.23401,16668,33784.34606,NA,NA,NA,36554.37584,32248.68183,41434.94608,NA,NA,NA,58528.17706,49203.70966,69619.70009,20240719
Fraser,Coho,2006,9940,19214.71185,10972,21872.42739,NA,NA,NA,35964.94614,31653.40569,40863.76561,NA,NA,NA,55516.97085,46518.97903,66255.41052,20240719
Fraser,Coho,2007,60220,24576.69071,67835,27835.23474,NA,NA,NA,35385.02083,31041.85887,40335.84794,NA,NA,NA,52660.68767,43927.31346,63130.38079,20240719
Fraser,Coho,2008,17339,19697.11053,19222,22098.1369,NA,NA,NA,34814.44667,30417.3477,39847.18552,NA,NA,NA,49951.35692,41433.28786,60220.61457,20240719
Fraser,Coho,2009,23197,22151.1352,26260,24757.59439,NA,NA,NA,34253.07287,29783.25525,39393.71271,NA,NA,NA,47381.41807,39040.6608,57504.11832,20240719
Fraser,Coho,2010,40729,31515.57578,45543,35338.02938,NA,NA,NA,33700.75107,29142.8644,38971.48226,NA,NA,NA,44943.69956,36752.11306,54961.08827,20240719
Fraser,Coho,2011,28419,26121.14899,32575,29417.10926,28278.8806,21659.94719,36920.45418,33157.33532,28499.22994,38576.7927,33010.45972,25450.99566,42815.23857,42631.39882,34569.13965,52573.94843,20240719
Fraser,Coho,2012,57560,35258.70987,65036,39896.86453,29678.68209,23512.53575,37461.89608,32622.682,27855.10074,38206.26574,34713.13981,27659.54193,43565.5109,40438.06324,32492.06664,50327.2684,20240719
Fraser,Coho,2013,58645,44459.66449,70022,50982.80049,31147.77361,25454.06426,38115.08414,32096.64983,27212.88448,37856.88103,36503.64417,29979.88846,44446.99784,38357.57221,30520.1534,48207.59996,20240719
Fraser,Coho,2014,19601,37030.52166,28741,45440.56906,32689.585,27440.86836,38942.24313,31579.09978,26574.64403,37525.97936,38386.50278,32362.56464,45531.73124,36384.12001,28651.74241,46203.26995,20240719
Fraser,Coho,2015,12849,30365.12062,15645,37828.27898,34307.71588,29394.63772,40041.97568,31069.8951,25942.11443,37211.24522,40366.47926,34717.92576,46934.04379,34512.19962,26884.42687,44304.159,20240719
Fraser,Coho,2016,65609,31375.13959,70805,38640.62195,36005.94406,31201.02363,41550.81651,30568.90121,25316.73166,36910.67763,42448.58297,36914.16464,48812.75828,32736.58734,25215.21599,42501.48605,20240719
Fraser,Coho,2017,24794,25299.65468,27550,30603.13408,37788.23435,32745.47088,43607.57738,30075.98571,24699.66654,36622.55581,44638.08162,38818.1979,51330.52121,31052.32823,23640.686,40787.61034,20240719
Fraser,Coho,2018,33980,29030.25539,40195,33280.00891,39658.74782,33979.36863,46287.38973,29591.01835,24091.85949,36345.40402,46940.51465,40372.04464,54577.6647,29454.72229,22157.11135,39155.85617,20240719
Fraser,Coho,2019,43984,39487.27325,56174,45811.37525,41621.8515,34938.94915,49583.01736,29113.87095,23494.05367,36077.95801,49361.70722,41615.44619,58549.85018,27939.3113,20760.57459,37600.3618,20240719
Fraser,Coho,2020,72813,40529.24561,84891,47937.21038,43682.12859,35697.18086,53453.19468,28644.41743,22906.82506,35819.1346,51907.78494,42631.07529,63203.14745,26501.86643,19447.05586,36115.9514,20240719
Fraser,Coho,2021,87639,55572.02121,96839,65637.93394,45844.38918,36319.59924,57867.04874,28182.53373,22330.60906,35568.00467,54585.1894,43493.65523,68505.23106,25138.37642,18212.50399,34698.02775,20240719
Fraser,Coho,2022,72806,67234.49155,85730,79322.26118,48113.68143,36852.22954,62816.45288,27728.09778,21765.72348,35323.76984,57400.69442,44255.81579,74449.86972,23845.03637,17052.89192,33342.48303,20240719
Fraser,Pink,1959,1078000,1078000,6460055,6460055,NA,NA,NA,1482049.89,1011637.835,2171203.765,NA,NA,NA,6551963.829,4253014.231,10093601.31,20240719
Fraser,Pink,1961,1092561,1092561,1889246,1889246,NA,NA,NA,1589776.581,1104299.347,2288681.584,NA,NA,NA,6701033.644,4436646.694,10121124.12,20240719
Fraser,Pink,1963,1954038,1954038,5482350,5482350,NA,NA,NA,1705333.67,1205047.828,2413317.429,NA,NA,NA,6853495.084,4626468.125,10152538.31,20240719
Fraser,Pink,1965,1194099,1194099,2319887,2319887,NA,NA,NA,1829290.33,1314483.137,2545717.793,NA,NA,NA,7009425.316,4822315.422,10188475.65,20240719
Fraser,Pink,1967,1831219,1831219,12962791,12962791,NA,NA,NA,1962257.105,1433218.276,2686578.179,NA,NA,NA,7168903.262,5023920.617,10229694.68,20240719
Fraser,Pink,1969,1530913,1530913,3931461,3931461,NA,NA,NA,2104888.92,1561868.677,2836702.873,NA,NA,NA,7332009.639,5230884.574,10277107.93,20240719
Fraser,Pink,1971,1804952,1804952,9763328,9763328,NA,NA,NA,2257888.303,1701037.466,2997029.571,NA,NA,NA,7498827.001,5442645.964,10331814.11,20240719
Fraser,Pink,1973,1754261,1754261,6803984,6803984,NA,NA,NA,2422008.848,1851295.974,3168659.654,NA,NA,NA,7669439.779,5658445.941,10395134.48,20240719
Fraser,Pink,1975,1367089,1367089,4893955,4893955,NA,NA,NA,2598058.926,2013159.023,3352894.683,NA,NA,NA,7843934.327,5877290.19,10468652,20240719
Fraser,Pink,1977,2387811,2387811,8209485,8209485,NA,NA,NA,2786905.668,2187055.219,3551278.967,NA,NA,NA,8022398.963,6097912.118,10554249.37,20240719
Fraser,Pink,1979,3560654,3560654,14404120,14404120,NA,NA,NA,2989479.23,2373293.789,3765646.76,NA,NA,NA,8204924.013,6318744.079,10654139.05,20240719
Fraser,Pink,1981,4488336,4488336,18684689,18684689,NA,NA,NA,3206777.385,2572031.694,3998170.481,NA,NA,NA,8391601.86,6537907.58,10770874.46,20240719
Fraser,Pink,1983,4631721,4631721,15346097,15346097,NA,NA,NA,3439870.427,2783247.617,4251403.461,NA,NA,NA,8582526.988,6753237.287,10907327.31,20240719
Fraser,Pink,1985,6460950,6460950,19038024,19038024,NA,NA,NA,3689906.449,3006732.301,4528307.89,NA,NA,NA,8777796.031,6962354.974,11066615.17,20240719
Fraser,Pink,1987,3223521,3223521,7171773,7171773,NA,NA,NA,3958116.997,3242105.798,4832257.531,NA,NA,NA,8977507.822,7162804.425,11251968.07,20240719
Fraser,Pink,1989,7189201,7189201,16484275,16484275,NA,NA,NA,4245823.133,3488869.025,5167007.975,NA,NA,NA,9181763.441,7352243.46,11466538.12,20240719
Fraser,Pink,1991,12942835,12942835,22173639,22173639,NA,NA,NA,4554441.946,3746488.137,5536636.092,NA,NA,NA,9390666.269,7528665.954,11713179.14,20240719
Fraser,Pink,1993,10768335,10768335,16983498,16983498,NA,NA,NA,4885493.528,4014497.662,5945462.925,NA,NA,NA,9604322.04,7690604.79,11994245.49,20240719
Fraser,Pink,1995,7174584,7174584,12903708,12903708,NA,NA,NA,5240608.465,4292598.502,6397984.128,NA,NA,NA,9822838.892,7837261.218,12311464.58,20240719
Fraser,Pink,1997,2842108,2842108,8175964,8175964,NA,NA,NA,5621535.864,4580726.828,6898832.141,NA,NA,NA,10046327.42,7968526.205,12665917.4,20240719
Fraser,Pink,1999,3444982,3444982,3608265,3608265,NA,NA,NA,6030151.972,4879080.903,7452783.328,NA,NA,NA,10274900.75,8084896.552,13058124.46,20240719
Fraser,Pink,2001,19813620,19813620,21261774,21261774,NA,NA,NA,6468469.416,5188108.295,8064807.865,NA,NA,NA,10508674.56,8187321.587,13488201.22,20240719
Fraser,Pink,2003,22181030,22181030,24250000,24250000,NA,NA,NA,6938647.115,5508467.14,8740149.042,NA,NA,NA,10747767.18,8277028.538,13956034.91,20240719
Fraser,Pink,2005,8809624,8809624,9870000,9870000,NA,NA,NA,7443000.916,5840977.752,9484415.964,NA,NA,NA,10992299.61,8355365.684,14461443.73,20240719
Fraser,Pink,2007,7650052,7650052,8490000,8490000,NA,NA,NA,7984014.999,6186577.092,10303677.55,NA,NA,NA,11242395.63,8423683.675,15004297.92,20240719
Fraser,Pink,2009,15428836,15428836,19936153,19936153,NA,NA,NA,8564354.112,6546282.561,11204551.69,NA,NA,NA,11498181.81,8483258.502,15584599.36,20240719
Fraser,Pink,2011,12784508,12784508,20645120,20645120,NA,NA,NA,9186876.699,6921166.757,12194288.4,NA,NA,NA,11759787.63,8535249.668,16202526.04,20240719
Fraser,Pink,2013,9344490,9344490,15897819,15897819,NA,NA,NA,9854648.976,7312341.956,13280848.6,NA,NA,NA,12027345.48,8580683.745,16858451.33,20240719
Fraser,Pink,2015,5368996,5368996,5865236,5865236,NA,NA,NA,10570960.04,7720952.102,14472981.39,NA,NA,NA,12300990.79,8620454.059,17552947.13,20240719
Fraser,Pink,2017,3392159,3392159,3563091,3563091,NA,NA,NA,11339338.05,8148170.033,15780302.43,NA,NA,NA,12580862.05,8655329.413,18286778.29,20240719
Fraser,Pink,2019,8307419,8307419,8858203,8858203,7953525.185,6572013.831,9625445.79,12163567.63,8595198.122,17213376.06,8357482.889,6476259.722,10785163.54,12867100.93,8685967.028,19060892.8,20240719
Fraser,Pink,2021,7827445,7827445,8107514,8107514,8539509.665,7568798.009,9634716.799,13047708.51,9063271.002,18783803.05,9108103.82,7751446.227,10702203.53,13159852.3,8712926.736,19876410.96,20240719
Fraser,Pink,2023,9576629,9576629,10520844,10520844,9168667.18,7576088.102,11096024.32,13996115.5,9553659.483,20504315.59,9926141.195,7691821.72,12809485.53,13459264.32,8736684.785,20734615.07,20240719
Fraser,Sockeye,1893,8050000,8050000.01,16340000,16340000.01,NA,NA,NA,563353.0171,451956.2898,702206.4502,NA,NA,NA,4723747.826,3871734.05,5763255.749,20240719
Fraser,Sockeye,1894,2300000,4302906.007,6845000,10575788.4,NA,NA,NA,568960.4827,457618.9776,707392.0592,NA,NA,NA,4722900.184,3879881.964,5749088.854,20240719
Fraser,Sockeye,1895,1835000,3238818.39,7350000,9367800.108,NA,NA,NA,574623.7635,463347.8133,712623.347,NA,NA,NA,4722052.695,3888011.221,5735009.593,20240719
Fraser,Sockeye,1896,660000,2176085.389,5160000,8070317.797,NA,NA,NA,580343.4151,469143.3318,717901.0265,NA,NA,NA,4721205.357,3896120.36,5721019.364,20240719
Fraser,Sockeye,1897,11200000,2363368.64,28065000,9238870.623,NA,NA,NA,586119.9986,475006.058,723225.8347,NA,NA,NA,4720358.172,3904207.853,5707119.629,20240719
Fraser,Sockeye,1898,540000,1645121.397,5635000,8800330.904,NA,NA,NA,591954.0806,480936.5063,728598.5343,NA,NA,NA,4719511.138,3912272.101,5693311.919,20240719
Fraser,Sockeye,1899,1420000,1542982.57,13575000,10259167.66,NA,NA,NA,597846.2336,486935.1795,734019.9149,NA,NA,NA,4718664.257,3920311.436,5679597.841,20240719
Fraser,Sockeye,1900,380000,1344067.057,4815000,10083209.13,NA,NA,NA,603797.0354,493002.567,739490.7945,NA,NA,NA,4717817.527,3928324.114,5665979.074,20240719
Fraser,Sockeye,1901,12600000,1384232.581,40195000,11030635.18,NA,NA,NA,609807.07,499139.1444,745012.0208,NA,NA,NA,4716970.95,3936308.308,5652457.379,20240719
Fraser,Sockeye,1902,450000,1322555.044,7680000,11918383.24,NA,NA,NA,615876.9268,505345.3714,750584.4725,NA,NA,NA,4716124.524,3944262.112,5639034.601,20240719
Fraser,Sockeye,1903,470000,1003150.597,4770000,9176181.213,NA,NA,NA,622007.2014,511621.6908,756209.0615,NA,NA,NA,4715278.25,3952183.532,5625712.672,20240719
Fraser,Sockeye,1904,2.00E+05,854432.4589,2690000,7933247.048,NA,NA,NA,628198.4951,517968.5268,761886.7341,NA,NA,NA,4714432.128,3960070.482,5612493.614,20240719
Fraser,Sockeye,1905,10150000,809471.5932,32070000,7497780.3,NA,NA,NA,634451.4153,524386.2836,767618.4732,NA,NA,NA,4713586.158,3967920.782,5599379.547,20240719
Fraser,Sockeye,1906,435000,802639.9987,4595000,6594225.35,NA,NA,NA,640766.5754,530875.3435,773405.2996,NA,NA,NA,4712740.34,3975732.151,5586372.69,20240719
Fraser,Sockeye,1907,2.00E+05,648266.8831,2005000,5309611.978,NA,NA,NA,647144.5949,537436.0653,779248.2747,NA,NA,NA,4711894.674,3983502.205,5573475.367,20240719
Fraser,Sockeye,1908,190000,640007.0201,2995000,5454110.356,NA,NA,NA,653586.0995,544068.7824,785148.502,NA,NA,NA,4711049.159,3991228.451,5560690.01,20240719
Fraser,Sockeye,1909,4730000,528790.3396,27850000,5265086.14,NA,NA,NA,660091.7211,550773.8004,791107.1295,NA,NA,NA,4710203.796,3998908.283,5548019.167,20240719
